id,svenskt,latin,Organismgrupp,Kategori,Observationer,Landskapstyp,status_abbrev,Rodlistekriterium
101081,grå strimmätare,Horisme aemulata,fjäril,Art,15,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse",EN,"B1ab(ii,iii,iv,v)c(iv)+2ab(ii,iii,iv,v)c(iv)"
101082,vitaktig strimmätare,Horisme aquata,fjäril,Art,69,Jordbrukslandskap (J) - Stor betydelse,EN,"B1ab(iii,v)+2ab(iii,v)"
215755,längsbandad strimmätare,Horisme vitalbata,fjäril,Art,152,Jordbrukslandskap (J) - Stor betydelse,NT,"B2b(ii,iii,iv,v)"
232161,,Hormopeza copulifera,tvåvinge,Art,1,Skog (S) - Stor betydelse,VU,"B1ab(ii,iii)c(ii,iv)+2ab(ii,iii)c(ii,iv)"
101083,rökdansfluga,Hormopeza obliterata,tvåvinge,Art,56,Skog (S) - Stor betydelse,NT,"B2c(ii,iv)"
1300,barrgråtagging,Hyalodon piceicola,svamp,Art,18,Skog (S) - Stor betydelse,VU,C1
255913,,Hybomischos septemcinctorius,stekel,Art,10,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Stor betydelse",NT,"B2ab(iii,iv)"
102076,saltfäbroms,Hybomitra expollicata,tvåvinge,Art,6,"Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse",VU,"B2ab(iii,iv)c(iv)"
239479,,Hybomitra sexfasciata,tvåvinge,Art,0,"Fjäll (F) - Stor betydelse, Våtmark (V) - Stor betydelse, Sötvatten (L) - Har betydelse",DD,
101084,,Hydaticus continentalis,skalbagge,Art,16,"Sötvatten (L) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",EN,"B2ab(iii,iv)"
4361,orange taggsvamp,Hydnellum aurantiacum,svamp,Art,4368,Skog (S) - Stor betydelse,NT,A2c+3c+4c
786,brandtaggsvamp,Hydnellum auratile,svamp,Art,417,Skog (S) - Stor betydelse,VU,A2c+3c+4c; C2a(i)
4362,blå taggsvamp,Hydnellum caeruleum,svamp,Art,4046,Skog (S) - Stor betydelse,NT,A2c+3c+4c
787,kompakt taggsvamp,Hydnellum compactum,svamp,Art,37,Skog (S) - Stor betydelse,VU,D1
239737,knölig taggsvamp,Hydnellum cumulatum,svamp,Art,83,Skog (S) - Stor betydelse,EN,C2a(i)
1435,bitter taggsvamp,Hydnellum fennicum,svamp,Art,583,Skog (S) - Stor betydelse,VU,A2c+3c+4c; C2a(i)
1436,lilaköttig taggsvamp,Hydnellum fuligineoviolaceum,svamp,Art,336,Skog (S) - Stor betydelse,EN,B2ab(iii); C2a(i)
788,gul taggsvamp,Hydnellum geogenium,svamp,Art,1301,Skog (S) - Stor betydelse,NT,A2c+3c+4c
6003297,spricktaggsvamp,Hydnellum glaucopus,svamp,Art,229,Skog (S) - Stor betydelse,VU,A2c+3c+4c
4365,smalfotad taggsvamp,Hydnellum gracilipes,svamp,Art,1003,Skog (S) - Stor betydelse,VU,A2c+3c+4c
6003298,ruttaggsvamp,Hydnellum illudens nom. prov.,svamp,Art,287,Skog (S) - Stor betydelse,VU,A2c+3c+4c; C2a(i)
5965,lundtaggsvamp,Hydnellum ioeides,svamp,Art,44,Skog (S) - Stor betydelse,VU,D1
6003229,mjöltaggsvamp,Hydnellum lepidum,svamp,Art,73,Skog (S) - Stor betydelse,VU,D1
2058,koppartaggsvamp,Hydnellum lundellii,svamp,Art,1324,Skog (S) - Stor betydelse,VU,A2c+3c+4c
1439,sammetstaggsvamp,Hydnellum martioflavum,svamp,Art,152,Skog (S) - Stor betydelse,VU,A2c+3c+4c; C2a(i)
789,raggtaggsvamp,Hydnellum mirabile,svamp,Art,688,Skog (S) - Stor betydelse,EN,A2c+3c+4c
2059,skrovlig taggsvamp,Hydnellum scabrosum,svamp,Art,3555,Skog (S) - Stor betydelse,NT,A2c+3c+4c
4368,dofttaggsvamp,Hydnellum suaveolens,svamp,Art,2428,Skog (S) - Stor betydelse,NT,A2c+3c+4c
1440,brödtaggsvamp,Hydnellum versipelle,svamp,Art,520,Skog (S) - Stor betydelse,VU,A2c+3c+4c
103900,,Hydnobius claviger,skalbagge,Art,12,"Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse, Urban miljö (U) - Har betydelse, Våtmark (V) - Har betydelse",DD,
790,hjärntryffel,Hydnobolites cerebriformis,svamp,Art,4,Skog (S) - Stor betydelse,VU,D1
791,barrtryffel,Hydnotrya michaelis,svamp,Art,6,Skog (S) - Stor betydelse,VU,C2a(i)
2015,vit taggsvamp,Hydnum albidum,svamp,Art,484,Skog (S) - Stor betydelse,VU,A2c+3c+4c; C2a(i)
101086,pestrotsfly,Hydraecia petasitis,fjäril,Art,63,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse, Våtmark (V) - Har betydelse",NT,"B2b(iii,iv,v)c(iv)"
101088,,Hydraena nigrita,skalbagge,Art,14,Sötvatten (L) - Stor betydelse,NT,B1ab(iii)+2ab(iii)
6010606,,Hydrobia acuta,blötdjur,Art,0,Brackvatten (B) - Stor betydelse,DD,
102273,,Hydrochus elongatus,skalbagge,Art,42,Sötvatten (L) - Stor betydelse,NT,B2b(iii)
102274,,Hydrochus megaphallus,skalbagge,Art,9,"Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",NT,B2b(iii)
251454,korsvattensten,Hydrolithon cruciatum,alg,Art,2,Marin miljö (M) - Stor betydelse,DD,
101093,,Hydrophilus aterrimus,skalbagge,Art,66,"Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse",NT,B2b(iii)
101094,större vattenbagge,Hydrophilus piceus,skalbagge,Art,85,"Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse",NT,B2b(iii)
240089,,Hydrophorus callosoma,tvåvinge,Art,0,"Havsstrand (H) - Stor betydelse, Våtmark (V) - Stor betydelse, Sötvatten (L) - Har betydelse",NT,B1ac(iv)+2ac(iv)
240100,,Hydrophorus norvegicus,tvåvinge,Art,0,"Havsstrand (H) - Stor betydelse, Våtmark (V) - Stor betydelse, Sötvatten (L) - Har betydelse",NT,B1ac(iv)+2ac(iv)
240101,,Hydrophorus oceanus,tvåvinge,Art,0,"Havsstrand (H) - Stor betydelse, Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse",DD,
100134,skräntärna,Hydroprogne caspia,fågel,Art,92967,"Brackvatten (B) - Stor betydelse, Havsstrand (H) - Stor betydelse, Sötvatten (L) - Har betydelse",NT,A2acde; D1
792,blek fjunfoting,Hydropus subalpinus,svamp,Art,31,Skog (S) - Stor betydelse,NT,D1
101100,,Hydrosmecta delicatula,skalbagge,Art,34,Våtmark (V) - Stor betydelse,NT,B2b(iii)
793,fager vaxskivling,Hygrocybe aurantiosplendens,svamp,Art,461,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse",NT,A2c+3c+4c
2016,kalkvaxskivling,Hygrocybe calciphila,svamp,Art,48,"Jordbrukslandskap (J) - Stor betydelse, Fjäll (F) - Har betydelse",NT,C1+2a(i)
795,gröngul vaxskivling,Hygrocybe citrinovirens,svamp,Art,326,Jordbrukslandskap (J) - Stor betydelse,VU,A2c+3c+4c; C1+2a(i)
4380,korallvaxing,Hygrocybe constrictospora,svamp,Art,17,Jordbrukslandskap (J) - Stor betydelse,NT,A2c+3c+4c; C1+2a(i)
801,trådvaxskivling,Hygrocybe intermedia,svamp,Art,561,Jordbrukslandskap (J) - Stor betydelse,VU,A2c+3c+4c; C1+2a(i)
6037406,,Hygrocybe monteverdae,svamp,Art,0,Jordbrukslandskap (J) - Stor betydelse,DD,
805,scharlakansvaxskivling,Hygrocybe punicea,svamp,Art,4070,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse",NT,A2c+3c+4c
807,strålvaxskivling,Hygrocybe radiata,svamp,Art,48,Jordbrukslandskap (J) - Stor betydelse,VU,A2c+3c+4c; C2a(i)
808,dadelvaxskivling,Hygrocybe spadicea,svamp,Art,247,Jordbrukslandskap (J) - Stor betydelse,VU,A2c+3c+4c; C1+2a(i)
809,praktvaxskivling,Hygrocybe splendidissima,svamp,Art,906,Jordbrukslandskap (J) - Stor betydelse,NT,A2c+3c+4c
4396,knoppvaxing,Hygrocybe subpapillata,svamp,Art,125,Jordbrukslandskap (J) - Stor betydelse,NT,A2c+3c+4c
2727,fjällbäckmossa,Hygrohypnum alpinum,mossa,Art,16,Fjäll (F) - Stor betydelse,NT,C2a(i)
2725,skedbäckmossa,Hygrohypnum cochlearifolium,mossa,Art,7,"Fjäll (F) - Stor betydelse, Sötvatten (L) - Har betydelse, Våtmark (V) - Har betydelse",VU,D1
811,skogsbäckmossa,Hygrohypnum eugyrium,mossa,Art,49,"Sötvatten (L) - Stor betydelse, Våtmark (V) - Har betydelse",NT,D1
2726,mjuk bäckmossa,Hygrohypnum molle,mossa,Art,11,"Fjäll (F) - Stor betydelse, Sötvatten (L) - Stor betydelse",NT,C2a(i)
812,späd bäckmossa,Hygrohypnum montanum,mossa,Art,161,"Skog (S) - Stor betydelse, Sötvatten (L) - Har betydelse",NT,D1
813,norsk bäckmossa,Hygrohypnum norvegicum,mossa,Art,12,"Skog (S) - Stor betydelse, Fjäll (F) - Har betydelse, Sötvatten (L) - Har betydelse, Våtmark (V) - Har betydelse",VU,D1
814,uddbäckmossa,Hygrohypnum styriacum,mossa,Art,16,"Fjäll (F) - Stor betydelse, Sötvatten (L) - Har betydelse",VU,D1
815,stor skogsbäckmossa,Hygrohypnum subeugyrium,mossa,Art,108,"Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse, Sötvatten (L) - Har betydelse",VU,D1
817,höstvaxskivling,Hygrophorus arbustivus,svamp,Art,130,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",EN,C2a(i)
818,streckvaxskivling,Hygrophorus atramentosus,svamp,Art,79,Skog (S) - Stor betydelse,VU,A2c+3c+4c; C2a(i)
820,rosaskivig vaxskivling,Hygrophorus calophyllus,svamp,Art,6,Skog (S) - Stor betydelse,EN,C2a(i)
6008709,avenbokvaxskivling,Hygrophorus carpini,svamp,Art,1,Skog (S) - Stor betydelse,DD,
821,gulprickig vaxskivling,Hygrophorus chrysodon,svamp,Art,469,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",NT,A2c+3c+4c; C2a(i)
239233,ekvaxskivling,Hygrophorus cossus,svamp,Art,179,Skog (S) - Stor betydelse,NT,C2a(i)
822,slemringad vaxskivling,Hygrophorus gliocyclus,svamp,Art,87,Skog (S) - Stor betydelse,VU,A2c+3c+4c; C2a(i)
823,hyacintvaxskivling,Hygrophorus hyacinthinus,svamp,Art,24,Skog (S) - Stor betydelse,EN,C2a(i)
824,skäggvaxskivling,Hygrophorus inocybiformis,svamp,Art,46,Skog (S) - Stor betydelse,VU,A2c+3c+4c
4412,äggvaxskivling,Hygrophorus karstenii,svamp,Art,724,Skog (S) - Stor betydelse,NT,A2c+3c+4c
4414,tallvaxskivling,Hygrophorus latitabundus,svamp,Art,52,Skog (S) - Stor betydelse,VU,D1
825,bokvaxskivling,Hygrophorus mesotephrus,svamp,Art,39,Skog (S) - Stor betydelse,NT,D1
826,lundvaxskivling,Hygrophorus nemoreus,svamp,Art,324,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",NT,C2a(i)
4419,ekgräddvaxskivling,Hygrophorus penarioides,svamp,Art,86,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",VU,C1+2a(i)
827,balsamvaxskivling,Hygrophorus poëtarum,svamp,Art,14,Skog (S) - Stor betydelse,VU,D1
829,slöjvaxskivling,Hygrophorus purpurascens,svamp,Art,57,Skog (S) - Stor betydelse,EN,A2c; C2a(i)
830,kremlevaxskivling,Hygrophorus russula,svamp,Art,223,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",NT,C1+2a(i)
831,narrvaxskivling,Hygrophorus subviscifer,svamp,Art,53,Skog (S) - Stor betydelse,VU,A2c+3c+4c; C2a(i)
2019,rödbrun bokvaxskivling,Hygrophorus unicolor,svamp,Art,58,Skog (S) - Stor betydelse,NT,D1
103088,franscitronbi,Hylaeus difformis,stekel,Art,127,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse",VU,"B2ab(i,ii,iii,iv,v)"
101102,slankcitronbi,Hylaeus gracilicornis,stekel,Art,1,"Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse",RE,
101103,rörcitronbi,Hylaeus pfankuchi,stekel,Art,24,"Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",NT,"B2ab(i,ii)"
103092,väggcitronbi,Hylaeus pictipes,stekel,Art,162,"Urban miljö (U) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",NT,"B2ab(i,iii,iv)"
101104,resedabi,Hylaeus signatus,stekel,Art,94,Urban miljö (U) - Stor betydelse,NT,B2a
101105,klöverborre,Hylastinus obscurus,skalbagge,Art,17,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse",NT,B2b(iii)
106540,svart askbastborre,Hylesinus crenatus,skalbagge,Art,183,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",NT,B2b(iii)
106541,borstig askbastborre,Hylesinus toranio,skalbagge,Art,33,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",NT,B2b(iii)
106543,slät askbastborre,Hylesinus wachtli,skalbagge,Art,41,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",NT,B2b(iii)
102278,hårig tallbastborre,Hylurgus ligniperda,skalbagge,Art,15,Skog (S) - Stor betydelse,DD,
105853,,Hymenalia rufipes,skalbagge,Art,53,"Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse",NT,B2b(iii)
252387,almrostöra,Hymenochaete ulmicola,svamp,Art,1559,Skog (S) - Stor betydelse,EN,A3ce
4427,sprickborstskinn,Hymenochaetopsis corrugata,svamp,Art,19,Skog (S) - Stor betydelse,VU,D1
834,slätsporig buktryffel,Hymenogaster luteus,svamp,Art,19,Skog (S) - Stor betydelse,NT,D1
4435,,Hymenogaster vulgaris,svamp,Art,17,Skog (S) - Stor betydelse,DD,
101110,ragghornig kamklobagge,Hymenophorus doublieri,skalbagge,Art,43,Skog (S) - Stor betydelse,EN,"B2ab(iii,iv)"
6002935,,Hymenoscyphus albidus s. str.,svamp,Art,10,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",DD,
223438,bolmört,Hyoscyamus niger,kärlväxt,Art,3155,"Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse",NT,A2bc+4abc
101111,,Hypebaeus flavipes,skalbagge,Art,128,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse",VU,B2ab(iii)
101112,,Hypera arundinis,skalbagge,Art,54,"Våtmark (V) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",VU,"B2ab(iii,iv)"
101115,,Hypera melancholica,skalbagge,Art,8,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse",RE,
102453,jungfrulinspraktmal,Hypercallia citrinalis,fjäril,Art,193,"Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Urban miljö (U) - Har betydelse",NT,"B2ab(iii,iv)"
836,dvärgjohannesört,Hypericum humifusum,kärlväxt,Art,853,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse",EN,"B2ab(i,ii,iii,v); C2a(i)"
221978,bergjohannesört,Hypericum montanum,kärlväxt,Art,2497,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse",NT,A2bc+4abc
837,hedjohannesört,Hypericum pulchrum,kärlväxt,Art,461,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse",VU,"B1ab(i,ii)+2ab(i,ii)"
1887,kärrjohannesört,Hypericum tetrapterum,kärlväxt,Art,398,"Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse",NT,"B2ab(iii,v)"
102075,reliktmygga,Hyperoscelis eximia,tvåvinge,Art,7,Skog (S) - Stor betydelse,NT,B1ab(iii)+2ab(iii)
838,dvärgrosettlav,Hyperphyscia adglutinata,"svamp, lav",Art,43,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Stor betydelse",EN,D
840,kärrskinn,Hyphoderma deviatum,svamp,Art,2,"Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse",DD,
233209,,Hyphoderma involutum,svamp,Art,0,Skog (S) - Stor betydelse,VU,C2a(i)
843,trubbskinn,Hyphoderma obtusum,svamp,Art,2,Skog (S) - Stor betydelse,VU,D1
844,eremitskinn,Hyphoderma orphanellum,svamp,Art,1,"Skog (S) - Stor betydelse, Våtmark (V) - Har betydelse",NT,D1
845,ädelskinn,Hyphoderma subclavigerum,svamp,Art,1,Skog (S) - Stor betydelse,DD,
101120,gulfläckig igelkottsspinnare,Hyphoraia aulica,fjäril,Art,213,"Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Stor betydelse",EN,"B2ab(ii,iii,iv,v)c(iii,iv)"
101121,,Hypnogyra angularis,skalbagge,Art,8,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",VU,B1ab(iii)+2ab(iii)
101122,,Hypocacculus rufipes,skalbagge,Art,2,"Havsstrand (H) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",CR,B2ab(iii)
100441,,Hypocaccus dimidiatus,skalbagge,Art,1,Havsstrand (H) - Stor betydelse,EN,B1ab(iii)c(iv)+2ab(iii)c(iv)
101123,,Hypocaccus rugiceps,skalbagge,Art,76,Havsstrand (H) - Stor betydelse,EN,B2ab(iii)c(iv)
853,åkerfibbla,Hypochaeris glabra,kärlväxt,Art,1089,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse",VU,"B2ab(i,ii,iii,iv)"
220204,slåtterfibbla,Hypochaeris maculata,kärlväxt,Art,15532,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Har betydelse",NT,A2b
854,lilaskinn,Hypochnella violacea,svamp,Art,5,Skog (S) - Stor betydelse,EN,D
860,sylknotterskinn,Hypochnicium cymosum,svamp,Art,1,Skog (S) - Stor betydelse,VU,D1
105490,,Hypocoprus latridioides,skalbagge,Art,47,"Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse",DD,
101124,stort oxstyng,Hypoderma bovis,tvåvinge,Art,2,Jordbrukslandskap (J) - Stor betydelse,RE,
101125,litet oxstyng,Hypoderma lineatum,tvåvinge,Art,2,Jordbrukslandskap (J) - Stor betydelse,RE,
232623,spetsnervblad,Hypoglossum hypoglossoides,alg,Art,0,Marin miljö (M) - Stor betydelse,VU,B1ac(iv)
863,mörk blåslav,Hypogymnia austerodes,"svamp, lav",Art,148,"Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse",VU,D1
864,knottrig blåslav,Hypogymnia bitteri,"svamp, lav",Art,8984,"Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse",NT,A2bc+3bc+4bc
283,kavernularia,Hypogymnia hultenii,"svamp, lav",Art,68,"Skog (S) - Stor betydelse, Våtmark (V) - Stor betydelse",NT,A2bc+3bc+4bc
2020,rödhättingssnylting,Hypomyces porphyreus,svamp,Art,13,Skog (S) - Stor betydelse,VU,D1
4536,,Hypoxylon macrocarpum,svamp,Art,16,Skog (S) - Stor betydelse,DD,
258917,,Hypoxylon petriniae,svamp,Art,99,"Jordbrukslandskap (J) - Har betydelse, Skog (S) - Har betydelse",NT,A3c
871,almdyna,Hypoxylon vogesiacum,svamp,Art,177,Skog (S) - Stor betydelse,VU,A3c; D1
101127,spetsvingemätare,Hypoxystis pluviaria,fjäril,Art,70,"Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Stor betydelse",VU,"B1b(ii,iii,v)c(iv)+2b(ii,iii,v)c(iv)"
101128,myrglansspindel,Hypsosinga heri,palpkäke,Art,12,Våtmark (V) - Stor betydelse,VU,B1ab(iii)+2ab(iii)
101130,enbandad brunbagge,Hypulus bifasciatus,skalbagge,Art,84,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",VU,B2ab(iii)
101131,ekbrunbagge,Hypulus quercinus,skalbagge,Art,227,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",NT,B2ab(iii)
101133,sidenlövmätare,Idaea dilutaria,fjäril,Art,22,Skog (S) - Stor betydelse,EN,B1ab(iii)+2ab(iii)
101134,brunfläckad lövmätare,Idaea trigeminata,fjäril,Art,52,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse",NT,B1ac(iv)+2ac(iv); D2
872,järnek,Ilex aquifolium,kärlväxt,Art,833,"Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse",CR,D
232274,purpursopp,Imperator rhodopurpureus,svamp,Art,26,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",EN,C2a(i); D
217775,långbent spindelkrabba,Inachus dorsettensis,kräftdjur,Art,65,Marin miljö (M) - Stor betydelse,NT,"B1ab(i,iii)"
102848,smalnosig spindelkrabba,Inachus phalangium,kräftdjur,Art,14,Marin miljö (M) - Stor betydelse,DD,
102455,eklavmal,Infurcitinea argentimaculella,fjäril,Art,13,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse",NT,B2ab(iii)
101137,reliktslända,Inocellia crassicornis,,Art,47,Skog (S) - Stor betydelse,EN,B2ab(iii)
883,kärnticka,Inocutis dryophila,svamp,Art,428,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",VU,C2a(i)
236474,,Inocybe bresadolae,svamp,Art,0,Skog (S) - Stor betydelse,DD,
4567,,Inocybe brunneotomentosa,svamp,Art,13,Skog (S) - Stor betydelse,DD,
2021,jättetråding,Inocybe fibrosa,svamp,Art,34,Skog (S) - Stor betydelse,EN,D
876,stortråding,Inocybe fibrosoides,svamp,Art,3,Skog (S) - Stor betydelse,VU,D1
4592,hästtråding,Inocybe haemacta,svamp,Art,11,"Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse",DD,
236444,,Inocybe quietiodor,svamp,Art,0,Skog (S) - Stor betydelse,DD,
236482,svartfotad trådskivling,Inocybe tenebrosa,svamp,Art,12,Skog (S) - Stor betydelse,DD,
2022,balsamtråding,Inocybe tricolor,svamp,Art,16,Skog (S) - Stor betydelse,VU,D1
93,ekpricklav,Inoderma byssaceum,"svamp, lav",Art,460,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",VU,D1
885,tajgaporing,Inonotopsis subiculosa,svamp,Art,31,Skog (S) - Stor betydelse,VU,D1
881,skillerticka,Inonotus cuticularis,svamp,Art,407,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse",VU,C2a(i)
884,pälsticka,Inonotus hispidus,svamp,Art,640,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse",VU,A3ce; C1
4661,almsprängticka,Inonotus ulmicola,svamp,Art,604,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse",VU,A3ce+4ce; C1+2a(i)
220207,brunkrissla,Inula conyzae,kärlväxt,Art,36,"Jordbrukslandskap (J) - Stor betydelse, Urban miljö (U) - Har betydelse",EN,D
886,svärdkrissla,Inula ensifolia,kärlväxt,Art,149,Jordbrukslandskap (J) - Stor betydelse,NT,"B1ab(iii,v)+2ab(iii,v)"
102570,fläckmattvävare,Ipa keyserlingi,palpkäke,Art,34,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",NT,B2ab(iii)
106567,skarptandad barkborre,Ips acuminatus,skalbagge,Art,216,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",NT,B2ab(iii)
101139,tolvtandad barkborre,Ips sexdentatus,skalbagge,Art,65,Skog (S) - Stor betydelse,EN,"B2ab(iii,iv)"
888,dansk iris,Iris spuria,kärlväxt,Art,291,Havsstrand (H) - Stor betydelse,VU,"B1ab(ii,iii,v)+2ab(ii,iii,v)"
889,vintertagging,Irpicodon pendulus,svamp,Art,1306,Skog (S) - Stor betydelse,NT,A2c+3c+4c
2023,sydlig sotticka,Ischnoderma resinosum,svamp,Art,440,Skog (S) - Stor betydelse,NT,D1
101140,almknäppare,Ischnodes sanguinicollis,skalbagge,Art,0,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse",EN,B2ab(iii)
101141,glänsande blombagge,Ischnomera caerulea,skalbagge,Art,146,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse",VU,B2ab(iii)
101142,matt blombagge,Ischnomera cinerascens,skalbagge,Art,342,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse",NT,B2ab(iii)
101143,halländsk blombagge,Ischnomera cyanea,skalbagge,Art,2,"Jordbrukslandskap (J) - Stor betydelse, Skog (S) - Stor betydelse, Urban miljö (U) - Har betydelse",VU,B2ab(iii)
101144,gropig blombagge,Ischnomera sanguinicollis,skalbagge,Art,19,"Skog (S) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse, Urban miljö (U) - Har betydelse",EN,"B2ab(iii,iv)"
101145,,Ischnopoda scitula,skalbagge,Art,28,Våtmark (V) - Stor betydelse,VU,B2ab(iii)
100366,,Ischnopterapion modestum,skalbagge,Art,30,"Jordbrukslandskap (J) - Stor betydelse, Våtmark (V) - Har betydelse",NT,B2b(iii)
1463,flytsäv,Isolepis fluitans,kärlväxt,Art,930,"Sötvatten (L) - Stor betydelse, Jordbrukslandskap (J) - Har betydelse",NT,A2b
1465,borstsäv,Isolepis setacea,kärlväxt,Art,980,"Jordbrukslandskap (J) - Stor betydelse, Havsstrand (H) - Har betydelse, Sötvatten (L) - Har betydelse, Urban miljö (U) - Har betydelse, Våtmark (V) - Har betydelse",EN,"B2ab(iii,iv,v)"
101148,sandbäckslända,Isoptena serricornis,bäckslända,Art,5,"Sötvatten (L) - Stor betydelse, Våtmark (V) - Stor betydelse, Skog (S) - Har betydelse",NT,B2ab(iii)
890,nordlig skimmermossa,Isopterygiopsis alpicola,mossa,Art,1,Fjäll (F) - Stor betydelse,EN,D
